Gas,NFR/CRF Group,Source,Activity,Units,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Ammonia,3B1a,Storage,Dairy - Dairy Cows - Digestate,kilotonne,-,-,-,-,-,-,-,-,-,-,0.000223815,0.000223923,0.000224458,0.000223942,0.000381444,0.000375917,0.000377646,0.000403181,0.00040031,0.000404608,0.000400739,0.000416437,0.000429073,0.000422799,0.000415769,0.000458651,0.00067997,0.000692516,0.001229796,0.001237622,0.002731495,0.003888912,0.00671898,0.009212306,0.019319992,0.02625137,0.040671637,0.049537697,0.052524001,0.054459908,0.056313725,0.057949373
Ammonia,3B1a,Yarding,Dairy - Dairy Cows,kilotonne,-,-,-,-,-,-,-,-,-,-,4.897305453,4.771137101,4.733324823,4.713407768,4.792780673,4.676375623,4.7982636,4.747652896,4.676180814,4.769167896,4.612683328,4.637544318,4.686142633,4.73233891,4.740300474,4.583721294,4.651307741,4.678380151,4.539169536,4.525052914,4.681261492,4.744876948,4.754643079,4.849954631,5.201488043,5.31787403,5.222316509,5.36982805,5.388673922,5.493970149,5.525341549,5.547104368
Ammonia,3B1b,Wastes - Direct,Other cattle,kilotonne,41.68614055,40.79193465,41.1210521,41.26387665,41.39201201,40.45044424,39.27000241,38.16723229,37.28436852,37.57198922,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ammonia,3B1b,Housing,Other cattle - Beef females for slaughter,kilotonne,-,-,-,-,-,-,-,-,-,-,4.465766914,4.512074391,4.54918175,4.249365751,4.405416189,4.389439209,4.555310467,4.513578173,4.520794668,4.519410167,4.490045979,4.111192039,3.978357679,4.200290299,4.288294325,4.116067872,4.100653424,4.195535753,4.006308265,3.866769398,3.779787301,3.531861459,3.51674279,3.514450317,3.584097099,3.618632797,3.653916879,3.573183285,3.542121085,3.605330251,3.570497674,3.620759831
Ammonia,3B1b,Housing,Other cattle - Bulls for breeding,kilotonne,-,-,-,-,-,-,-,-,-,-,0.448042831,0.453597738,0.458200311,0.463929601,0.470196531,0.487206861,0.515885072,0.497104251,0.481049091,0.485994349,0.471685396,0.483355706,0.464778021,0.470372097,0.481987506,0.518335497,0.510594899,0.513506283,0.521586066,0.516732085,0.528107562,0.518429304,0.505968182,0.498755438,0.49916657,0.492035701,0.491708924,0.514902782,0.502609245,0.477517292,0.479824716,0.47350888
Ammonia,3B1b,Housing,Other cattle - Cereal fed bull,kilotonne,-,-,-,-,-,-,-,-,-,-,1.753113935,1.870678688,1.873353138,1.864709151,1.962700882,2.239576314,2.895644876,2.099274392,1.875642781,1.902939987,1.892009279,2.513829781,2.372004627,2.605287445,2.77036046,3.005437043,2.264104964,2.210258604,1.994558068,2.119507166,2.493898167,2.177009975,2.109644263,2.221580765,1.867066429,1.58828078,1.707710295,1.513040574,1.457490918,1.391297946,1.359759429,1.283124132
Ammonia,3B1b,Housing,Other cattle - Cows,kilotonne,-,-,-,-,-,-,-,-,-,-,4.99754659,5.212219539,5.394913143,5.613745844,5.766719278,5.912327363,6.130718142,6.148841087,6.429661359,6.321922784,6.115797549,5.743313655,5.622726655,5.760876627,5.885226402,6.129586781,5.95042837,5.964569009,5.763884246,5.653175215,5.810158014,5.824641823,5.777152932,5.536580664,5.456355975,5.524228399,5.540528737,5.669365728,5.512137285,5.213053838,5.15841553,5.106978771
Ammonia,3B1b,Housing,Other cattle - Dairy Calves Female,kilotonne,-,-,-,-,-,-,-,-,-,-,0.946157002,0.92242934,0.914364175,0.912821637,0.924836839,0.891894899,0.910015037,0.865242753,0.85728667,0.86494872,0.832973845,0.803327205,0.80925731,0.803327853,0.78751502,0.794607713,0.777934708,0.798239717,0.788533684,0.850780135,0.88133252,0.903604182,0.899440641,0.908204568,0.962689263,0.985448964,0.976957838,0.888532014,0.867075428,0.891139789,0.916011511,0.961672888
Ammonia,3B1b,Housing,Other cattle - Dairy Replacements Female,kilotonne,-,-,-,-,-,-,-,-,-,-,1.13389993,1.114162854,1.177023943,1.176613061,1.194048373,1.326256581,1.402641768,1.426775921,1.377387064,1.398445467,1.299620231,1.213292371,1.091222689,1.132397815,1.187520879,0.859812902,0.831295766,0.815142669,0.799804034,0.811197939,0.850415102,0.856978623,0.864356809,0.878524933,0.918644299,0.894932944,0.933182554,0.933885179,0.880055944,0.908048398,0.902520924,0.942439697
Ammonia,3B1b,Housing,Other cattle - Dairy In Calf Heifers,kilotonne,-,-,-,-,-,-,-,-,-,-,1.259818793,1.272428515,1.334951844,1.393374742,1.3563184,1.398567864,1.540297802,1.520616955,1.440582705,1.413441739,1.382917073,1.31859554,1.244453157,1.178392114,1.238276836,1.721380193,1.748777125,1.681953393,1.595833131,1.600218391,1.643341846,1.672477314,1.621904929,1.604925975,1.689509014,1.594974797,1.525543227,1.532130551,1.444663152,1.411903682,1.344907813,1.278244727
Ammonia,3B1b,Housing,Other cattle - Heifers for breeding,kilotonne,-,-,-,-,-,-,-,-,-,-,1.097691463,0.988247239,1.061466195,1.190616772,1.171612146,1.124312257,1.224035912,1.361461772,1.250756796,1.202555397,1.135009323,1.19537868,1.33524492,1.318594545,1.310675386,1.535176216,1.538347821,1.568312185,1.534628316,1.588264204,1.66186452,1.65879427,1.601979577,1.510541731,1.51703932,1.519411057,1.513062176,1.382851397,1.394474759,1.51666678,1.506355531,1.488498901
Ammonia,3B1b,Housing,Other cattle - Steers,kilotonne,-,-,-,-,-,-,-,-,-,-,5.143429231,4.713331307,4.717577142,4.715267104,4.741551925,4.587590733,4.491181227,4.616711037,4.648603428,4.477974251,4.675623355,4.223012235,4.286004348,4.455942017,4.455817496,4.753013063,4.843916993,4.816436223,4.635858197,4.706982414,4.606607887,4.490858409,4.500694821,4.3502799,4.62343387,4.83959658,4.811855428,4.770975297,4.588369979,4.577446301,4.450967783,4.512653022
Ammonia,3B1b,Storage,Other cattle - Dairy Calves Female,kilotonne,-,-,-,-,-,-,-,-,-,-,0.306202667,0.298016233,0.295504692,0.294890607,0.298648959,0.287435794,0.292880969,0.279212037,0.275724069,0.278380048,0.267296286,0.25658526,0.258056148,0.256264018,0.250713644,0.252930365,0.24644885,0.2540394,0.250110757,0.269101942,0.278958807,0.285102324,0.282204652,0.284887679,0.300677646,0.305487473,0.30008235,0.271149727,0.264032814,0.271447876,0.278291939,0.290636571
Ammonia,3B1b,Storage,Other cattle - Dairy Replacements Female,kilotonne,-,-,-,-,-,-,-,-,-,-,0.344153076,0.337474433,0.355531144,0.352820914,0.356100705,0.395724749,0.4175398,0.423393291,0.406572286,0.412842263,0.382935747,0.354189023,0.313406897,0.321090557,0.339277067,0.236508902,0.22657847,0.222289472,0.218419497,0.220689723,0.231846453,0.232449915,0.232626277,0.236487472,0.246827243,0.240206916,0.248842573,0.246268481,0.230496186,0.237807979,0.23599466,0.244502851
Ammonia,3B1b,Storage,Other cattle - Dairy In Calf Heifers,kilotonne,-,-,-,-,-,-,-,-,-,-,0.392697836,0.396370797,0.41362746,0.429922788,0.41604486,0.426234972,0.467881155,0.460339355,0.434367362,0.425318043,0.413819035,0.392222835,0.368995936,0.346340875,0.363001555,0.512879809,0.517946441,0.49496479,0.469243081,0.471184315,0.483977341,0.492027077,0.473659142,0.466728549,0.492377993,0.462136703,0.43853225,0.43799688,0.41157053,0.400412135,0.380722783,0.357716545
Ammonia,3B1b,Storage,Other cattle - Beef females for slaughter - Digestate,kilotonne,-,-,-,-,-,-,-,-,-,-,0,6.06E-06,6.18E-06,5.95E-06,3.41E-05,3.44E-05,3.46E-05,3.97E-05,3.92E-05,3.86E-05,3.94E-05,3.72E-05,3.50E-05,3.65E-05,3.77E-05,4.08E-05,9.86E-05,0.000100617,0.000196893,0.000190742,0.000334359,0.000408705,0.00093081,0.001314155,0.002827841,0.003741236,0.005442268,0.006701567,0.006902075,0.007133912,0.007222012,0.007341679
Ammonia,3B1b,Storage,Other cattle - Bulls for breeding - Digestate,kilotonne,-,-,-,-,-,-,-,-,-,-,0,5.67E-07,5.65E-07,5.85E-07,3.36E-06,3.52E-06,3.63E-06,3.89E-06,3.69E-06,3.75E-06,3.74E-06,4.15E-06,3.91E-06,3.91E-06,4.04E-06,5.08E-06,1.21E-05,1.26E-05,2.57E-05,2.57E-05,4.95E-05,6.42E-05,0.000136553,0.00018781,0.000394305,0.000512164,0.000722284,0.000932048,0.000937576,0.000906589,0.000938079,0.000925428
Ammonia,3B1b,Storage,Other cattle - Cereal fed bull - Digestate,kilotonne,-,-,-,-,-,-,-,-,-,-,0,2.57E-06,2.54E-06,2.60E-06,1.49E-05,1.70E-05,2.11E-05,1.78E-05,1.63E-05,1.64E-05,1.94E-05,2.51E-05,2.30E-05,2.54E-05,2.69E-05,3.23E-05,5.76E-05,5.68E-05,0.000103131,0.000109711,0.000239021,0.000282488,0.000610207,0.000912716,0.001554047,0.001751678,0.002682838,0.00294761,0.002975133,0.002884979,0.002882879,0.002694345
Ammonia,3B1b,Storage,Other cattle - Cows - Digestate,kilotonne,-,-,-,-,-,-,-,-,-,-,0,7.11E-06,7.22E-06,7.38E-06,3.39E-05,3.52E-05,3.56E-05,4.14E-05,4.34E-05,4.28E-05,4.19E-05,3.91E-05,3.83E-05,3.95E-05,4.11E-05,5.29E-05,0.00015089,0.00015232,0.000269574,0.000266914,0.000483786,0.000627506,0.001360119,0.001807287,0.003966548,0.005343514,0.00775371,0.009907891,0.009991995,0.009603207,0.009678434,0.009574508
Ammonia,3B1b,Storage,Other cattle - Dairy Calves Female - Digestate,kilotonne,-,-,-,-,-,-,-,-,-,-,8.99E-06,8.97E-06,8.94E-06,8.93E-06,1.52E-05,1.47E-05,1.45E-05,1.50E-05,1.49E-05,1.49E-05,1.46E-05,1.45E-05,1.47E-05,1.41E-05,1.35E-05,1.57E-05,2.23E-05,2.32E-05,4.16E-05,4.48E-05,9.76E-05,0.000139661,0.000240174,0.000325299,0.00067464,0.000915447,0.001434952,0.001545935,0.001594997,0.001664136,0.001756069,0.001883963
Ammonia,3B1b,Storage,Other cattle - Dairy Replacements Female - Digestate,kilotonne,-,-,-,-,-,-,-,-,-,-,9.48E-06,9.53E-06,1.01E-05,9.91E-06,1.66E-05,1.87E-05,1.92E-05,2.12E-05,2.05E-05,2.05E-05,1.97E-05,1.85E-05,1.66E-05,1.60E-05,1.70E-05,1.30E-05,1.87E-05,1.85E-05,3.79E-05,3.85E-05,7.81E-05,0.000106789,0.000208138,0.000296778,0.000616655,0.000778543,0.001279564,0.001561285,0.001575256,0.001650486,0.001689374,0.001786669
Ammonia,3B1b,Storage,Other cattle - Dairy In Calf Heifers - Digestate,kilotonne,-,-,-,-,-,-,-,-,-,-,1.21E-05,1.25E-05,1.30E-05,1.34E-05,2.16E-05,2.21E-05,2.37E-05,2.49E-05,2.38E-05,2.28E-05,2.26E-05,2.21E-05,2.13E-05,1.90E-05,1.96E-05,3.25E-05,5.08E-05,4.87E-05,8.13E-05,8.20E-05,0.000175122,0.000247857,0.000410034,0.00053907,0.001123696,0.001415539,0.002153507,0.002565405,0.002548808,0.002526556,0.002477097,0.002415156
Ammonia,3B1b,Storage,Other cattle - Heifers for breeding - Digestate,kilotonne,-,-,-,-,-,-,-,-,-,-,0,1.73E-06,1.87E-06,1.92E-06,9.11E-06,8.49E-06,8.93E-06,1.11E-05,1.05E-05,1.03E-05,9.75E-06,1.08E-05,1.27E-05,1.22E-05,1.18E-05,1.79E-05,4.37E-05,4.46E-05,7.71E-05,8.02E-05,0.000162866,0.000216331,0.000415128,0.000524661,0.001157136,0.00158417,0.002255784,0.002532929,0.002596756,0.002860639,0.002884964,0.00285018
Ammonia,3B1b,Storage,Other cattle - Steers - Digestate,kilotonne,-,-,-,-,-,-,-,-,-,-,0,5.85E-06,5.80E-06,5.97E-06,3.51E-05,3.39E-05,3.20E-05,3.79E-05,3.89E-05,3.72E-05,3.88E-05,3.61E-05,3.71E-05,3.77E-05,3.81E-05,4.86E-05,0.000115183,0.000116908,0.000232043,0.000238067,0.00044514,0.000580607,0.001251839,0.001667442,0.003723478,0.005181417,0.007322061,0.008974809,0.008927944,0.009044318,0.00896299,0.0091212
Ammonia,3B1b,Yarding,Other cattle - Dairy Calves Female,kilotonne,-,-,-,-,-,-,-,-,-,-,0.198798996,0.193813529,0.19211894,0.191794834,0.194319373,0.187397874,0.191205134,0.181797937,0.180126268,0.181736157,0.17501785,0.168788734,0.17003472,0.16878887,0.165466403,0.166956663,0.163453464,0.167719791,0.165680436,0.178759167,0.185178591,0.189858136,0.188983326,0.190824732,0.202272624,0.207054712,0.205181701,0.186529598,0.182025714,0.187076907,0.192296256,0.201884919
Ammonia,3B1b,Yarding,Other cattle - Dairy Replacements Female,kilotonne,-,-,-,-,-,-,-,-,-,-,0.197388148,0.193434969,0.203568528,0.202388971,0.204530212,0.226958847,0.239242573,0.243090977,0.234118382,0.237913378,0.221031449,0.205356451,0.183000263,0.188634683,0.198822699,0.140690075,0.135389779,0.132869483,0.130697493,0.132378081,0.139175578,0.139879825,0.140638539,0.143073692,0.149689865,0.146117702,0.15250066,0.151967978,0.142768864,0.147238723,0.146238238,0.152071027
Ammonia,3B1b,Yarding,Other cattle - Dairy In Calf Heifers,kilotonne,-,-,-,-,-,-,-,-,-,-,0.223396634,0.225236096,0.235101452,0.24462849,0.237181872,0.243372177,0.267081315,0.263396001,0.249122422,0.244336165,0.238473187,0.226752061,0.213728082,0.201486931,0.211577045,0.297562686,0.301467255,0.28897623,0.274568857,0.27583448,0.283706435,0.288720403,0.279153915,0.275668962,0.291073817,0.274628151,0.262703896,0.263550147,0.248202809,0.24172666,0.230042187,0.217204297
Ammonia,3B1b,Other cattle - Beef females for slaughter,Storage,kilotonne,-,-,-,-,-,-,-,-,-,-,1.299344647,1.305439349,1.319032883,1.226442186,1.273977962,1.271700218,1.319955359,1.310202311,1.300544713,1.297563285,1.289876801,1.176559982,1.123782708,1.193880348,1.2247419,1.150578275,1.136701518,1.158506034,1.10297069,1.062357632,1.031905997,0.961195094,0.955971788,0.953556955,0.967919703,0.976655596,0.982051647,0.957463572,0.946498094,0.966637134,0.955063833,0.963686193
Ammonia,3B1b,Other cattle - Beef females for slaughter,Yarding,kilotonne,-,-,-,-,-,-,-,-,-,-,2.276079907,2.293458485,2.30720578,2.156865287,2.233338901,2.227534221,2.303938469,2.298284878,2.295507542,2.28844139,2.268898028,2.069863441,1.9899986,2.107499146,2.15731796,2.041524569,2.028217271,2.072485003,1.982519506,1.903767553,1.860217782,1.744244473,1.745434271,1.732640094,1.764427852,1.794878496,1.813358209,1.785103443,1.750020748,1.781608773,1.7672332,1.791021489
Ammonia,3B1b,Other cattle - Bulls for breeding,Storage,kilotonne,-,-,-,-,-,-,-,-,-,-,0.130540377,0.131518907,0.132627191,0.134499648,0.135720495,0.140878414,0.149158147,0.142387495,0.13615471,0.138086071,0.133518705,0.13778293,0.131230205,0.132764415,0.136177556,0.147266075,0.14543338,0.147718958,0.148564884,0.147542742,0.150786445,0.147118794,0.142369465,0.140547288,0.140255112,0.137103572,0.136261205,0.142715101,0.138984293,0.131754078,0.130139212,0.127942486
Ammonia,3B1b,Other cattle - Bulls for breeding,Yarding,kilotonne,-,-,-,-,-,-,-,-,-,-,0.221155876,0.223083631,0.224460892,0.226152974,0.228013934,0.235645216,0.248247753,0.237542371,0.228646648,0.231594116,0.225122918,0.231233042,0.2216238,0.224790514,0.230697661,0.240606481,0.237654679,0.241149565,0.242687055,0.242609987,0.247182459,0.24146902,0.236355637,0.233484782,0.233532313,0.229871704,0.229172309,0.239075424,0.232969161,0.221041501,0.22103288,0.218033156
Ammonia,3B1b,Other cattle - Cereal fed bull,Storage,kilotonne,-,-,-,-,-,-,-,-,-,-,0.507876074,0.535199345,0.532110207,0.532877207,0.562427738,0.640581232,0.827781738,0.601234023,0.538130887,0.546112706,0.574726368,0.746855166,0.691317254,0.769424075,0.817943043,0.868817691,0.661040621,0.646758205,0.5820966,0.609357024,0.709088096,0.62399414,0.602748888,0.626001965,0.535899299,0.461323829,0.486489863,0.426966963,0.401923425,0.3843614,0.374208131,0.358548894
Ammonia,3B1b,Other cattle - Cereal fed bull,Yarding,kilotonne,-,-,-,-,-,-,-,-,-,-,1.014264058,1.082979602,1.079727133,1.072576614,1.126278977,1.282577015,1.651655201,1.196180573,1.070564662,1.086380075,1.098613317,1.447431424,1.361565847,1.5048155,1.60028602,1.725658509,1.30913415,1.279856286,1.157267776,1.223819996,1.437590076,1.260353683,1.225659849,1.280756665,1.081669679,0.926674686,0.994582603,0.877741144,0.839667322,0.801891612,0.786578009,0.745856984
Ammonia,3B1b,Other cattle - Cows,Storage,kilotonne,-,-,-,-,-,-,-,-,-,-,1.379628676,1.435027066,1.482363555,1.543315088,1.588438382,1.633025777,1.694469151,1.692339455,1.764703274,1.73837471,1.6735709,1.556557283,1.514395969,1.566628264,1.603917232,1.677766262,1.62992324,1.634208564,1.576628457,1.547086493,1.589898032,1.587169123,1.566419219,1.498630055,1.475884124,1.489312902,1.484009502,1.515935078,1.479640806,1.394408256,1.378088232,1.359646073
Ammonia,3B1b,Other cattle - Cows,Yarding,kilotonne,-,-,-,-,-,-,-,-,-,-,2.279217958,2.361084393,2.427118075,2.511362906,2.568167419,2.622769937,2.704871929,2.708900546,2.831496229,2.789471832,2.692891099,2.51618952,2.457160534,2.532865581,2.593464904,2.711233976,2.633045078,2.640767708,2.550013561,2.510947226,2.583298585,2.578208196,2.551393056,2.445602931,2.41621187,2.44498142,2.453290847,2.485542786,2.447770355,2.309428447,2.284644041,2.257377253
Ammonia,3B1b,Other cattle - Heifers for breeding,Storage,kilotonne,-,-,-,-,-,-,-,-,-,-,0.321620281,0.287220559,0.309991881,0.352131028,0.346875892,0.329665734,0.358787134,0.393209215,0.361651369,0.351023112,0.32851728,0.347516306,0.392880245,0.386939262,0.382082044,0.452433805,0.449508371,0.457328208,0.444819369,0.461067067,0.482383465,0.478228755,0.461441269,0.435606129,0.438491392,0.438497954,0.434673361,0.398898563,0.399470188,0.43606554,0.433076231,0.426654307
Ammonia,3B1b,Other cattle - Heifers for breeding,Yarding,kilotonne,-,-,-,-,-,-,-,-,-,-,0.521958236,0.466296909,0.498456788,0.559989511,0.548934984,0.521433402,0.563834387,0.622154869,0.57338104,0.555000994,0.521578266,0.550772018,0.620952953,0.612212456,0.606902297,0.746362313,0.742755881,0.757402138,0.736754612,0.764621133,0.799802285,0.79284269,0.772410533,0.729931938,0.732866961,0.735921482,0.733016517,0.692231013,0.677283236,0.734606877,0.728812806,0.721956425
Ammonia,3B1b,Other cattle - Steers,Storage,kilotonne,-,-,-,-,-,-,-,-,-,-,1.487544187,1.344801527,1.336138509,1.342805395,1.353161879,1.306422822,1.277538248,1.31403977,1.324167372,1.276562045,1.321267991,1.192256771,1.205750867,1.257346279,1.262503168,1.34402228,1.36152232,1.360857951,1.312668173,1.341875821,1.319764223,1.282794594,1.282647876,1.245938303,1.316008279,1.367774589,1.351830674,1.334362465,1.285634644,1.284924847,1.246890417,1.251501249
Ammonia,3B1b,Other cattle - Steers,Yarding,kilotonne,-,-,-,-,-,-,-,-,-,-,2.62596397,2.396553267,2.385026528,2.377493774,2.386801187,2.303546222,2.245114986,2.298972237,2.315669076,2.233006826,2.328572982,2.100800804,2.128441338,2.21828138,2.222304135,2.364959164,2.416865126,2.408480017,2.331739872,2.37833451,2.332765193,2.272686886,2.288744982,2.209363991,2.340542236,2.462831347,2.446863775,2.418151201,2.325059015,2.319872015,2.259662425,2.28947027
Ammonia,3B2,Wastes - Direct,Sheep,kilotonne,1.820856827,1.861449177,1.919438248,1.977427319,2.028755591,2.077407204,2.158813711,2.273376746,2.406264791,2.527626986,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ammonia,3B2,Housing,Sheep - Ewe,kilotonne,-,-,-,-,-,-,-,-,-,-,1.505800968,1.511393194,1.574807186,1.602286877,1.534122589,1.531787308,1.511080706,1.562198686,1.602570392,1.593352548,1.534528769,1.358833524,1.340433575,1.31504322,1.319271906,1.272696236,1.215141384,1.213644972,1.137910055,1.093824395,1.07828629,1.12216359,1.158910662,1.15557802,1.228706294,1.21488131,1.202490594,1.25024771,1.204684765,1.250005087,1.203735195,1.217372254
Ammonia,3B2,Housing,Sheep - Lamb,kilotonne,-,-,-,-,-,-,-,-,-,-,0.064262621,0.064892847,0.068881792,0.068711115,0.064228098,0.06318885,0.060910393,0.064494481,0.067446165,0.065771387,0.062918262,0.054844369,0.053659161,0.052402233,0.052338513,0.053420326,0.050639236,0.052096064,0.048749516,0.048049268,0.046382875,0.048856665,0.050080426,0.049372604,0.053098072,0.051106042,0.050485668,0.052841221,0.049698433,0.052833733,0.051958762,0.051887105
Ammonia,3B2,Housing,Sheep - Ram,kilotonne,-,-,-,-,-,-,-,-,-,-,0.007469631,0.007508736,0.00762432,0.007647998,0.007430763,0.00748822,0.007346904,0.007536095,0.008034878,0.008672411,0.007281561,0.006569448,0.00629715,0.006243763,0.006281606,0.006330099,0.006352198,0.006039745,0.005783642,0.00555934,0.005327351,0.005630911,0.00584387,0.006292679,0.006202312,0.006084,0.006052222,0.006190224,0.006047446,0.006236945,0.005971387,0.006038725
Ammonia,3B2,Storage,Sheep - Ewe,kilotonne,-,-,-,-,-,-,-,-,-,-,1.018351683,1.022133626,1.065019603,1.083603725,1.037505191,1.035925874,1.021922294,1.056492654,1.083795462,1.077561566,1.037779884,0.9189597,0.906516078,0.889344944,0.892204743,0.860706283,0.821782759,0.820770757,0.769552314,0.739737812,0.729229614,0.758903205,0.783754725,0.781500906,0.830956514,0.821606874,0.813227211,0.845524666,0.814711097,0.845360583,0.814068916,0.823291465
Ammonia,3B2,Storage,Sheep - Lamb,kilotonne,-,-,-,-,-,-,-,-,-,-,0.043459892,0.043886105,0.046583772,0.046468346,0.043436545,0.042733716,0.041192828,0.043616696,0.045612878,0.044480249,0.042550722,0.037090463,0.036288924,0.035438882,0.035395789,0.036127404,0.034246592,0.035231824,0.032968602,0.032495034,0.031368076,0.033041064,0.033868676,0.033389987,0.035909467,0.034562286,0.034142736,0.035735763,0.03361034,0.035730699,0.035138968,0.035090508
Ammonia,3B2,Storage,Sheep - Ram,kilotonne,-,-,-,-,-,-,-,-,-,-,0.005051605,0.005078051,0.005156219,0.005172232,0.005025319,0.005064176,0.004968606,0.005096553,0.005433873,0.005865028,0.004924416,0.004442824,0.004258672,0.004222568,0.00424816,0.004280956,0.004295901,0.004084593,0.003911395,0.003759702,0.003602812,0.003808105,0.003952126,0.004255649,0.004194535,0.004114523,0.004093031,0.00418636,0.004089802,0.004217957,0.004038364,0.004083904
Ammonia,3B2,Yarding,Sheep - Ewe,kilotonne,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,3B2,Yarding,Sheep - Lamb,kilotonne,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,3B2,Yarding,Sheep - Ram,kilotonne,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,3B3,Wastes - Direct,Pigs,kilotonne,30.77971612,30.77971612,31.56893961,32.3581631,30.73891327,31.43732081,31.72026138,31.74063123,31.9001846,30.01433902,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ammonia,3B3,Housing,Pig - Boar,kilotonne,-,-,-,-,-,-,-,-,-,-,0.266415423,0.268641174,0.265762829,0.26985095,0.256687261,0.236760623,0.229971256,0.229734071,0.212382376,0.181047477,0.147204259,0.139487484,0.120746106,0.102288403,0.10106278,0.092248257,0.090674784,0.08220641,0.075633101,0.079327453,0.070334615,0.067202036,0.064050612,0.057992392,0.054280178,0.05522363,0.053652662,0.04894015,0.045877554,0.043701746,0.041350423,0.043044091
Ammonia,3B3,Housing,Pig - Fattening Pig 20 to 80 kg,kilotonne,-,-,-,-,-,-,-,-,-,-,12.03156083,12.00723346,11.89537259,11.80626283,11.48766775,10.88983245,10.30534963,10.96598885,11.01519048,9.557365688,8.505829436,7.443482889,6.904017819,5.905237925,6.097655654,5.629350796,5.694726834,5.40590925,5.154094782,4.901737407,4.511817919,4.322873389,4.249159934,4.438276632,4.350972803,4.153031482,4.088205975,4.1168394,4.068794784,4.18838446,4.083855346,4.364172127
Ammonia,3B3,Housing,Pig - Fattening Pig < 20 kg,kilotonne,-,-,-,-,-,-,-,-,-,-,0.991554364,0.981826175,0.929339155,0.928299951,0.922395074,0.838315896,0.809626671,0.827792241,0.806044382,0.706127253,0.583900311,0.505006806,0.483253826,0.442853953,0.448709292,0.409341061,0.403700023,0.374612633,0.354233396,0.352770483,0.328790332,0.326546405,0.325030065,0.375270201,0.354791663,0.349956386,0.369355069,0.386754391,0.40839307,0.401686192,0.418854439,0.431578389
Ammonia,3B3,Housing,Pig - Fattening Pig > 80 kg,kilotonne,-,-,-,-,-,-,-,-,-,-,2.964402672,2.99786881,3.07357649,3.053705865,3.16927648,3.323061696,3.627759567,3.585464916,3.47989903,3.19470129,2.948616466,2.751265218,2.634037542,2.64609662,2.516828062,2.543394994,2.51454301,2.490555294,2.321228043,2.17282439,1.997516521,1.943475119,1.927185475,2.012124318,2.001566701,1.895383968,1.870325808,1.88658628,1.8562052,1.936155583,1.913426759,2.046889724
