Gas,NFR/CRF Group,Source,Activity,Units,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
PM2.5 (Particulate Matter < 2.5&micro;m),1A1b,Refineries - combustion,Gas oil,kilotonne,0.095140455,0.093580775,0.121655008,0.123214687,0.135692124,0.172344594,0.158307478,0.155967959,0.14972924,0.125554207,0.135692124,0.15128892,0.102938853,0.056928305,0.046790388,0.041331509,0.035092791,0.054588786,0.061607344,0.053808946,0.053054428,0.051494003,0.051494003,0.055395064,0.066318035,0.078801429,0.090504612,0.119606526,0.126394372,0.091637455,0.108851821,0.025313689,0.018347043,0.06154682,0.07117119,0.061608633,0.022954167,0,0,0,0,0.000240735,2.14878807830173e-05,0,0,0,5.64436411418626e-06,3.86323797267579e-06,1.03038300686981e-05,3.28159770637447e-06,0,0
PM2.5 (Particulate Matter < 2.5&micro;m),1A1b,Refineries - combustion,LPG,kilotonne,0.001175874,0.001362945,0.001763811,0.002111228,0.002057779,0.001897433,0.002031055,0.002084503,0.000454315,0.000320693,0.000213795,8.01732078745602e-05,0.000213795,0.000855181,0.001202598,0.000988803,0.000213795,0.000267244,0.000186804,0.000218873,0.000217121,0.000214397,0.000203449,0.000163306,7.57230208224171e-05,0.000112216,0.000125603,0.000138147,0.000474422,0.000483474,0.000390484,0.000354957,5.79289106922961e-05,9.409879879381e-05,0.000114981,0.000204216,0.000355888,0.000361827,3.06258936932381e-05,3.64128309086242e-05,2.94654944854464e-05,0.000100247,8.64053391965755e-05,5.36408319258075e-05,9.02197199269836e-05,5.83353771874647e-05,7.47431241632484e-05,5.7412355300321e-05,0.00018102,3.9107011420109e-05,3.29382147968372e-05,2.13125613773348e-05
PM2.5 (Particulate Matter < 2.5&micro;m),1A1b,Refineries - combustion,Refinery miscellaneous,kilotonne,0.023690828,0.023690828,0.023690828,0.023690828,0.023690828,0.023690828,0.023690828,0.023690828,0.023690828,0.008104757,0.001870329,0.002493771,0.0043641,0.021197056,0.024937713,0.026808042,0.029301813,0.027431485,0.019326728,0.018703285,0.0130923,0.026808042,0.02867837,0.036159685,0.036159685,0.019950171,0.033665913,0,0,0,0.0094888,0.016021301,0.003784064,0,0,0,0,0,0,0,0,0,0,0.027959207,0,0.021808519,0,0,0,0,0,0
PM2.5 (Particulate Matter < 2.5&micro;m),1A1b,Refineries - combustion,Naphtha,kilotonne,0.151202585,0.151202585,0.151202585,0.151202585,0.151202585,0.151202585,0.151202585,0.151202585,0.151202585,0.133851469,0.103280454,0.067751978,0.068578222,0.038007207,0.030571014,0.021482334,0.034702233,0.030571014,0.024787309,0.017351116,0.090923636,0.094230189,0.093403551,0.090096998,0.082657254,0.069431044,0.069431044,0.083483892,0.083483892,0.088446556,0.069594273,0.065472103,0.040970171,0.031342194,0.035636045,0.027731255,0.04693249,0.047720601,0.032927226,0.005441927,0.055526552,0.048302878,0.105041678,0.054932071,0.094421785,0.053521786,0.028610343,0.031912332,0.059176828,0.009949971,0,0.000329498
PM2.5 (Particulate Matter < 2.5&micro;m),1A1b,Refineries - combustion,Natural gas,kilotonne,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001963587,0.000749263,0.000206693,0.000258367,0.000284203,0.000284203,0.000258367,0.000239955,0.00024613,0.001711443,0.002160477,0.001705268,0.002167534,0.002624507,0.002754189,0.003310849,0.003735432,0.004092419,0.004351492,0.003415207,0.002754844,0.003033272,0.003778352,0.006963651,0.007251053,0.003866471,0.004542539,0.003891398,0.007025525,0.007411615,0.007128265,0.008385991,0.005891802,0.00814125,0.005198532,0.016980719,0.005310972,0.007799342,0.004373052
PM2.5 (Particulate Matter < 2.5&micro;m),1A1b,Refineries - combustion,OPG,kilotonne,0.113334894,0.13454856,0.129860457,0.138299043,0.136306599,0.117788592,0.136072194,0.133259332,0.135368978,0.126461582,0.114741325,0.100091002,0.106771549,0.108412385,0.108881196,0.113686501,0.131735699,0.129743255,0.14263085,0.149221151,0.151885062,0.148052228,0.146387865,0.156081975,0.150968862,0.161519159,0.170680936,0.160980182,0.15273661,0.151007676,0.124596064,0.091882605,0.069711466,0.05225113,0.072557245,0.058251649,0.107270237,0.097154384,0.094206767,0.108140283,0.075183374,0.112474513,0.096327752,0.090018061,0.085994476,0.064678462,0.098391111,0.068630926,0.165998379,0.050934709,0.071650694,0.044768926
PM2.5 (Particulate Matter < 2.5&micro;m),1A1b,Refineries - combustion,Petrol,kilotonne,0.000600096,0.000600096,0.000600096,0.000600096,0.000600096,0.000600096,0.000600096,0.000600096,0.000600096,0.000600096,0,0,0.000600096,0,0.000600096,0,0,0,0,0,0,0,0,0,0,0,0.001200192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM2.5 (Particulate Matter < 2.5&micro;m),1A1b,Refineries - combustion,Petroleum coke,kilotonne,0.201582865,0.220062882,0.243427027,0.263587046,0.256122296,0.245765173,0.267951586,0.258720237,0.278343348,0.311126009,0.288858541,0.300610815,0.379784034,0.475039313,0.545552961,0.548027124,0.553593991,0.56843897,0.614210987,0.624107639,0.603695794,0.645138026,0.647612189,0.661838627,0.586376652,0.709466266,0.690910043,0.731733734,0.73668206,0.7206,0.6666,0.543,0.58311,0.5958,0.57264,0.6216,0.547647154,0.45156212,0.480412821,0.677988355,0.431822204,0.56169296,0.469262746,0.452836865,0.352447818,0.372011316,0.392222267,0.46801269,0.41149839,0.31271291,0.311090492,0.470539539
PM2.5 (Particulate Matter < 2.5&micro;m),1A1c,Coke production,Blast furnace gas,kilotonne,0.005962359,0.004625968,0.00292978,0.002210185,0.002312984,0.001798988,0.002518583,0.002672782,0.002621382,0.002826981,0.000925194,0.001336391,0.00149059,0.001798988,0.00149059,0.001644789,0.001696188,0.001798988,0.002055518,0.002158996,0.002050257,0.001855579,0.00172404,0.001718778,0.001831025,0.001873117,0.001967825,0.001994133,0.001902933,0.001899425,0.001853825,0.001138252,0.000893642,0.000757665,0.000520895,0.000499463,0.000940785,0.001232206,0.001120012,0.00088724,0.001283331,0.001152879,0.001178047,0.001317689,0.001246991,0.001124695,0.001108998,0.000997961,0.001059662,0.000983351,0.000937751,0.000934963
PM2.5 (Particulate Matter < 2.5&micro;m),1A1c,Coke production,Coke oven gas,kilotonne,0.020485773,0.02122003,0.0194211,0.022725257,0.019457813,0.020669337,0.020228783,0.018172863,0.015456112,0.016263794,0.013363479,0.011527836,0.010903718,0.010536589,0.008260392,0.010977143,0.010683441,0.010463163,0.009838811,0.009386582,0.009652157,0.008811586,0.007656584,0.006876144,0.007090358,0.006666244,0.007944964,0.007826977,0.009072214,0.008423288,0.008856968,0.007525633,0.006807477,0.007120652,0.006897434,0.00688868,0.006826658,0.006740942,0.006934807,0.006198586,0.006155569,0.006109267,0.006084315,0.005808912,0.005939127,0.005078,0.002500997,0.002464581,0.002387252,0.00246718,0.001695595,0.001781215
PM2.5 (Particulate Matter < 2.5&micro;m),1A1c,Coke production,Colliery methane,kilotonne,0.000327089,0.000233635,9.34539036566524e-05,9.34539036566524e-05,9.34539036566524e-05,0.000140181,0.000140181,0.000233635,0.000186908,0.000140181,0.000233635,0.000327089,0.000280362,0.000186908,4.67269518283262e-05,0.000186908,4.67269518283262e-05,4.67269518283262e-05,4.62379982832618e-05,4.62379982832618e-05,4.62379983159744e-05,4.62379983159744e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM2.5 (Particulate Matter < 2.5&micro;m),1A1c,Coke production,Natural gas,kilotonne,5.46511122244196e-06,1.09777451511661e-05,1.71556969678396e-05,1.82011965060459e-05,1.84388100374564e-05,1.74408332055322e-05,2.07198999389974e-05,2.30009898405384e-05,2.11951270018184e-05,2.5567215979772e-05,2.1432740533229e-05,1.94367868693806e-05,1.7345787792968e-05,1.85338554500206e-05,2.13376951206647e-05,2.13376951206647e-05,1.99120139322016e-05,2.20980584211784e-05,2.11954945568716e-05,2.22041088644512e-05,2.03207713041821e-05,1.87825872765226e-05,2.07901491318644e-05,2.3285026821042e-05,3.03854875901214e-05,1.75915980784913e-05,3.67824323459364e-05,2.39885428343064e-05,1.11946533226763e-05,2.07900704563988e-05,2.71870152122139e-05,1.43931257005838e-05,0,1.59923618895376e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM2.5 (Particulate Matter < 2.5&micro;m),1A1c,Collieries - combustion,Coal,kilotonne,5.6633148,4.768335,4.16972556,4.16972556,3.57698484,3.521232,3.22486164,3.22486164,2.93436,2.34455364,1.8338724,1.80756576,1.56694824,1.42609896,0.61328124,0.97420752,0.89791416,0.6895746,0.57513456,0.42841656,0.3436992,0.3217536,0.22776174,0.13838688,0.06365304,0.02314656,0.0229824,0.02281824,0.0151848,0.0300618,0.036436425,0.030576024,0.027428477,0.018515227,0.024505514,0.017583292,0.011586463,0.014087263,0.016094084,0.014589115,0.014768298,0.01124293,0.011391646,0.007733232,0.001814335,0,0,0,0,0,0,0
PM2.5 (Particulate Matter < 2.5&micro;m),1A1c,Collieries - combustion,Coke oven gas,kilotonne,0.000222196,0.000518456,0.000444391,0.000814717,0.000740652,0.000888783,0.000888783,0.000518456,0.00014813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM2.5 (Particulate Matter < 2.5&micro;m),1A1c,Collieries - combustion,Colliery methane,kilotonne,0.002666442,0.002222035,0.00170356,0.002147967,0.001999831,0.002147967,0.002222035,0.002592374,0.002222035,0.002296102,0.00237017,0.002222035,0.002222035,0.002296102,0.000740678,0.00170356,0.001555424,0.001555424,0.001629492,0.001629492,0.001703333,0.001334362,0.001349525,0.001463249,0.001761458,0.00102857,0.000924955,0.000828922,0.000742997,0.000836503,0.00093001,0.0015795,0.001521374,0.002122848,0.001882764,0.001774094,0.00178673,0.001710914,0.001785416,0.001745411,0.002031869,0.001655139,0.001292789,0.00105637,0.000955282,0.00086683,0.001096805,0.001000493,0.000962863,0.000891394,0.000715829,0.000751893
PM2.5 (Particulate Matter < 2.5&micro;m),1A1c,Collieries - combustion,Natural gas,kilotonne,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000668462,0.000965556,0.000519915,0.00103983,0.001336924,0.00103983,0.001143813,0.000856777,0.001596952,0.002641307,0.00105196,0.000674268,0.000932823,0.000871986,0.000489225,0.000169835,3.54878124807583e-05,1.52090624917536e-05,1.01393749945024e-05,0,0,0,0,0,0,0.000215462,0.000197718,0.000187582,0.000155069,0.000243983,0.000152051,0.000253226,0.000200376,0.000195565,0.000193539,0.000200297,0.000203811,0.000172115,0.000152121
PM2.5 (Particulate Matter < 2.5&micro;m),1A1c,Gas production,Colliery methane,kilotonne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.40678216463736e-05,0.000148136,0.000148136,0.000222203,0.000222203,0.000222394,0.000149105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM2.5 (Particulate Matter < 2.5&micro;m),1A1c,Gas production,LPG,kilotonne,0,0,0,0,0,0,0,0,0,0.000384128,0.000230477,0.000537779,0.00069143,0.000230477,0.000230477,0.000768256,0.000230477,0.000460953,0,0.001198479,0.001321132,0.001502086,0.001444415,0.001496843,0.001696073,0.001538786,0.001717674,0.001612059,0.001650171,0.001650171,0.001416636,0,0,7.171036392e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM2.5 (Particulate Matter < 2.5&micro;m),1A1c,Gas production,Natural gas,kilotonne,0,0,0,0.004150028,0.005030337,0.005156095,0.005784887,0.006162162,0.006665196,0.008048539,0.008425814,0.00874021,0.00792278,0.007608384,0.008111418,0.008803089,0.00955764,0.008614452,0.007796393,0.006765803,0.006106294,0.007645654,0.007185952,0.007268281,0.007416793,0.008331373,0.01133834,0.010476829,0.013551841,0.017020265,0.018476095,0.019406621,0.019347053,0.020581244,0.016305473,0.016443037,0.016463301,0.09322827,0.015785648,0.023140151,0.034695323,0.037243077,0.026186369,0.023738533,0.024737041,0.024687288,0.021865127,0.017004854,0.018761376,0.02705969,0.027083602,0.023337513
PM2.5 (Particulate Matter < 2.5&micro;m),1A1c,Gas production,OPG,kilotonne,0,0,0,0,0,0,0,0,0,7.57137732385153e-05,0,0,0,0,0,0.000151428,0.000151428,0.000529996,0.000757138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM2.5 (Particulate Matter < 2.5&micro;m),1A1c,Gas production,Town gas,kilotonne,0.002296022,0.002296022,0.004221717,0.000518456,0.000518456,0.000222196,0.00014813,7.4065212e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM2.5 (Particulate Matter < 2.5&micro;m),1A1c,Nuclear fuel production,Natural gas,kilotonne,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001336924,0.001336924,0.001336924,0.001262651,0.001708292,0.001114103,0.00103983,0.001069704,0.001257283,0.001287701,0.001432187,0.001394164,0.001183772,0.002215453,0.002339661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM2.5 (Particulate Matter < 2.5&micro;m),1A1c,Upstream Oil Production - fuel combustion,Gas oil,kilotonne,0.000559794,0.000760745,0.001194944,0.001334893,0.001471253,0.005612291,0.043667503,0.137310955,0.193796301,0.278992608,0.288749526,0.320998672,0.370364589,0.412524955,0.452374377,0.457922077,0.455973564,0.442635401,0.410727156,0.329094151,0.439887153,0.435361129,0.521862457,0.575412324,0.610059156,0.524768178,0.543118369,0.529486521,0.531058794,0.445029355,0.398775103,0.401098116,0.407664912,0.397767059,0.370436081,0.399828225,0.353735916,0.329236174,0.384250805,0.378538558,0.418569937,0.449836724,0.519477229,0.479193149,0.499261439,0.478176043,0.495032635,0.456030201,0.419134735,0.459962965,0.459531341,0.413976575
PM2.5 (Particulate Matter < 2.5&micro;m),1A1c,Upstream Oil Production - fuel combustion,Natural gas,kilotonne,0,0,0,0.000622236,0.000700016,0.001263918,0.001322252,0.002450056,0.003947313,0.006300144,0.009411326,0.01145304,0.014603112,0.017480955,0.019522669,0.022925525,0.024500561,0.024792234,0.025618642,0.022052449,0.024774161,0.024055451,0.025983701,0.027264173,0.028139108,0.028354787,0.028135199,0.030018143,0.031875827,0.033467143,0.032700339,0.033032949,0.031833673,0.030852453,0.029537429,0.028422284,0.026998437,0.02717791,0.026765877,0.024926637,0.025279543,0.020997033,0.018438681,0.017499622,0.016017234,0.018602715,0.018501672,0.019320135,0.019728594,0.021031616,0.019956515,0.017801703
PM2.5 (Particulate Matter < 2.5&micro;m),1A1c,Town gas manufacture,Burning oil,kilotonne,3.0613275,1.615700625,1.36059,1.445626875,0.85036875,0.425184375,0.17007375,0.085036875,0.085036875,0.085036875,0.085036875,0.085036875,0.085036875,0.053573231,0.050171756,0.056124338,0.038266594,0.0272118,0.009354056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM2.5 (Particulate Matter < 2.5&micro;m),1A1c,Town gas manufacture,Coal,kilotonne,13.444704,5.762016,1.920672,1.60056,0.320112,0.02881008,0.02560896,0.02240784,0.01920672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM2.5 (Particulate Matter < 2.5&micro;m),1A1c,Town gas manufacture,Coke,kilotonne,0.4795416,0.1319544,0.064368,0.016092,0.0032184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM2.5 (Particulate Matter < 2.5&micro;m),1A1c,Town gas manufacture,Coke oven gas,kilotonne,0.021923303,0.016442477,0.006147413,0.003999521,0.002221956,0.000740652,0.000666587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM2.5 (Particulate Matter < 2.5&micro;m),1A1c,Town gas manufacture,LPG,kilotonne,0.033264296,0.02504425,0.023354148,0.020511702,0.008911451,0.003917966,0.002381508,0.002842446,0.006606765,0.006145828,0.006069005,0.005454423,0.003994788,0.002535154,0.002304686,0.00215104,0.002765623,0.000460937,7.68228540946592e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM2.5 (Particulate Matter < 2.5&micro;m),1A1c,Town gas manufacture,Natural gas,kilotonne,0.1551902,0.225913546,0.2013981,0.123468699,0.09055857,0.052596774,0.01344635,0.003937329,0.000594314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM2.5 (Particulate Matter < 2.5&micro;m),1A1c,Upstream oil and gas production - combustion at gas separation plant,LPG,kilotonne,0,0,0,0,0,0,0.000230477,0,7.68255609050116e-05,0.000307302,0,0.000153651,0.000153651,0.000153651,0.000845081,0.000921907,0.00138286,0.001843813,0.001459686,0.001305266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM2.5 (Particulate Matter < 2.5&micro;m),1A1c,Upstream oil and gas production - combustion at gas separation plant,OPG,kilotonne,0,0,0,0,0,6.47225094141776e-05,0.000906115,0.002006398,0.002265288,0.005113078,0.005954471,0.005825026,0.012232554,0.012426722,0.013785895,0.01443312,0.013332837,0.012361999,0.008930412,0.008144033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM2.5 (Particulate Matter < 2.5&micro;m),1A1c,Upstream Gas Production - fuel combustion,Gas oil,kilotonne,0.002563733,0.004249037,0.006131246,0.006680045,0.008051749,0.008382011,0.008882658,0.009279587,0.008894391,0.008969694,0.008525835,0.008462264,0.008548058,0.008772157,0.00872708,0.009728396,0.01017472,0.010703129,0.010303062,0.010088168,0.01718239,0.018379686,0.019950872,0.023099933,0.024418829,0.022416062,0.027460609,0.027656606,0.042276038,0.026130537,0.024742063,0.027682277,0.032079468,0.020883484,0.022437806,0.024729948,0.025232559,0.024613933,0.028818647,0.019735311,0.020276507,0.030108506,0.040956914,0.046571778,0.050649628,0.05743905,0.03948116,0.123588355,0.108498623,0.127358038,0.147091009,0.166403686
PM2.5 (Particulate Matter < 2.5&micro;m),1A1c,Oil terminal: fuel combustion,Gas oil,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.047289996,0.045545689,0.046692426,0.049426954,0.062669496,0.06396252,0.063927455,0.063193828,0.065356698,0.067427148,0.059411136,0.075123739,0.053393228,0.032817693,0.029282631,0.027106151,0.026513839,0.028212527,0.024727598,0.029232819,0.025458502,0.025851967,0.022071254,0.034031936,0.039890632,0.029933447,0.011697836,0.0219542,0.007626039,0.005676621,0.003685987,0.016701824
PM2.5 (Particulate Matter < 2.5&micro;m),1A1c,Oil terminal: fuel combustion,Natural gas,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.002422619,0.00224476,0.002039384,0.002000869,0.002473329,0.003029922,0.002728947,0.003625562,0.003982446,0.003819711,0.003774944,0.003852145,0.003913974,0.003819652,0.00360598,0.003614752,0.003078166,0.003325756,0.003637765,0.003601065,0.003211862,0.002632676,0.002249038,0.002294327,0.001959441,0.002240216,0.002401194,0.002451917,0.002392915,0.002252512,0.002242176,0.002021783
PM2.5 (Particulate Matter < 2.5&micro;m),1A1c,Gas terminal: fuel combustion,Gas oil,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.000539647,0.000599544,0.000607026,0.000709083,0.000755194,0.000818524,0.000974871,0.000992906,0.001038763,0.016077778,0.000178724,0.000313686,0.00038578,0.000651777,0.001016244,0.000770725,0.003170167,0.000806906,0.00172653,0.001326599,0.000846545,0.001279344,0.002663034,0.003757286,0.001077046,0.00097186,0.001079847,0.002883443,0.002259113,0.001203344,0.001234327,0.001603553
PM2.5 (Particulate Matter < 2.5&micro;m),1A1c,Gas terminal: fuel combustion,Natural gas,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.002789847,0.002981937,0.00267556,0.002896719,0.003007731,0.003912837,0.004199614,0.005748616,0.006456007,0.007363037,0.009197376,0.009824834,0.009127091,0.008795041,0.00852103,0.007799385,0.008019013,0.022911023,0.006336405,0.005867666,0.005061575,0.004972774,0.008569698,0.006945623,0.006961191,0.005076723,0.006357632,0.011218533,0.011196066,0.011058358,0.010472323,0.009508382
PM2.5 (Particulate Matter < 2.5&micro;m),1A1c,Upstream Gas Production - fuel combustion,Natural gas,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.00736343,0.008247609,0.008798377,0.010187465,0.008831884,0.009450889,0.011175067,0.012284507,0.013120656,0.013378101,0.014351488,0.017733011,0.017637954,0.016535432,0.017104312,0.014476452,0.017531626,0.050202175,0.012653282,0.013663535,0.011036071,0.010439858,0.015394168,0.012007968,0.011983186,0.009357858,0.009665332,0.018229927,0.015836082,0.016236339,0.015786919,0.012145023
PM2.5 (Particulate Matter < 2.5&micro;m),1A2a,Blast furnaces,Blast furnace gas,kilotonne,0.042771849,0.036661585,0.039513042,0.032751016,0.028921917,0.024720123,0.027664412,0.024011714,0.021204537,0.024007281,0.011120169,0.015857575,0.01370948,0.014749677,0.015124787,0.01602745,0.014617565,0.017725613,0.019903638,0.013016354,0.012490872,0.012194879,0.011191209,0.012986873,0.014527862,0.014889252,0.015656509,0.016129096,0.015270101,0.014277669,0.013835662,0.011286475,0.009966375,0.012062073,0.011878598,0.011645418,0.011937727,0.012174187,0.01145555,0.008760084,0.00817997,0.007541562,0.008055096,0.010465259,0.011178753,0.010591912,0.007996912,0.007825697,0.007707356,0.00755977,0.007117151,0.007336209
PM2.5 (Particulate Matter < 2.5&micro;m),1A2a,Blast furnaces,Coke oven gas,kilotonne,0.008856958,0.009174412,0.008396651,0.009825192,0.008412523,0.008936322,0.00874585,0.007856979,0.006682401,0.0070316,0.005777657,0.004984023,0.004714188,0.004555461,0.003571354,0.004745933,0.004618951,0.004523715,0.004253779,0.004058259,0.004173079,0.003809661,0.0033103,0.002972879,0.003065494,0.002532254,0.002645978,0.002790029,0.002944188,0.003131201,0.00301495,0.003368758,0.002656668,0.002941661,0.002395786,0.001877735,0.002574383,0.002380193,0.001941041,0.001503088,0.000946285,0.001184296,0.001897851,0.002228131,0.002208217,0.001753927,0.0009314,0.000997258,0.000802386,0.000863014,0.000790028,0.00067264
